#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type Cap
4848 235 1146 137 18 2 3 4 1 45
4849 235 1146 137 18 5 2 4 1 45
4850 235 1146 137 18 5 3 4 1 45
4855 273 1148 161 16 5 2 5 1 45
4856 273 1148 161 16 5 3 5 1 45
4857 273 1148 161 16 5 4 5 1 45
4860 163 1150 161 16 6 2 5 1 45
4861 163 1150 161 16 6 3 5 1 45
4862 163 1150 161 16 6 4 5 1 45
4863 163 1150 161 16 6 5 5 1 45
4864 14 1151 36 36 5 15 17 1 45
4865 14 1151 36 36 5 16 17 1 45
4866 14 1151 36 36 6 17 17 1 45
4867 14 1151 36 36 6 17 17 1 45
4868 183 1152 18 33 2 2 4 1 45
4869 183 1152 18 33 2 3 4 1 45
4870 183 1152 18 33 2 4 4 1 45
4871 183 1152 18 33 2 5 4 1 45
4872 144 1153 152 15 5 14 4 1 45
4873 144 1153 152 15 5 15 4 1 45
4874 144 1153 152 15 5 16 4 1 45
4875 144 1153 152 15 5 17 4 1 45
4876 144 1154 152 15 2 8 4 1 45
4877 144 1154 152 15 2 9 4 1 45
4878 144 1154 152 15 2 10 4 1 45
4879 144 1154 152 15 2 11 4 1 45
4884 109 1156 41 13 2 16 2 1 45
4885 109 1156 41 13 2 17 2 1 45
4886 109 1156 41 13 4 16 2 1 45
4887 109 1156 41 13 4 17 2 1 45
4888 215 1157 166 8 6 4 2 1 45
4889 215 1157 166 8 6 5 2 1 45
4892 328 1159 60 40 3 4 2 1 45
4893 328 1159 60 40 3 5 2 1 45
4894 328 1159 60 40 5 4 2 2 45
4895 328 1159 60 40 5 5 2 2 45
4902 329 1162 66 24 4 3 17 1 45
4903 329 1162 66 24 4 4 17 1 45
4904 329 1162 66 24 5 3 17 1 45
4905 329 1162 66 24 5 4 17 1 45
4906 273 1163 161 16 2 2 5 1 45
4907 273 1163 161 16 2 3 5 1 45
4908 273 1163 161 16 3 8 5 1 45
4909 273 1163 161 16 3 9 5 1 45
4910 273 1163 161 16 4 10 5 1 45
4911 273 1163 161 16 4 11 5 1 45
4912 137 1164 88 31 2 8 17 1 45
4913 137 1164 88 31 2 8 17 1 45
4914 137 1164 88 31 2 9 17 1 45
4915 137 1164 88 31 2 9 17 1 45
4916 137 1164 88 31 2 10 17 1 45
4917 137 1164 88 31 2 10 17 1 45
4918 137 1164 88 31 2 11 17 1 45
4919 137 1164 88 31 2 11 17 1 45
4920 137 1164 88 31 5 2 17 1 45
4921 137 1164 88 31 5 2 17 1 45
4922 137 1164 88 31 5 3 17 1 45
4923 137 1164 88 31 5 3 17 1 45
4924 137 1164 88 31 5 4 17 1 45
4925 137 1164 88 31 5 4 17 1 45
4926 137 1164 88 31 5 5 17 1 45
4927 137 1164 88 31 5 5 17 1 45
4928 387 1165 155 34 4 16 1 1 45
4929 387 1165 155 34 4 17 1 1 45
4930 254 1166 105 18 2 14 1 1 45
4931 254 1166 105 18 2 15 1 1 45
4932 254 1166 105 18 2 16 1 1 45
4933 254 1166 105 18 2 17 1 1 45
4934 252 1167 5 27 6 2 1 1 45
4935 252 1167 5 27 6 3 1 1 45
4936 252 1167 5 27 6 4 1 1 45
4937 252 1167 5 27 6 5 1 1 45
4946 432 1170 77 38 4 4 4 1 45
4947 432 1170 77 38 4 5 4 1 45
4948 432 1170 77 38 6 4 4 2 45
4949 432 1170 77 38 6 5 4 2 45
4950 292 1171 19 38 2 14 2 1 45
4951 292 1171 19 38 2 15 2 1 45
4952 292 1171 19 38 4 14 2 1 45
4953 292 1171 19 38 4 15 2 1 45
4954 292 1171 19 38 6 14 2 1 45
4955 292 1171 19 38 6 15 2 1 45
4956 51 1172 110 27 3 2 4 1 45
4957 51 1172 110 27 3 3 4 1 45
4958 51 1172 110 27 3 4 4 1 45
4959 51 1172 110 27 3 5 4 1 45
4960 433 1173 170 11 2 5 5 1 45
4961 433 1173 170 11 2 6 5 1 45
4962 433 1173 170 11 4 5 5 1 45
4963 433 1173 170 11 4 6 5 1 45
4964 348 1174 77 38 2 16 4 1 45
4965 348 1174 77 38 2 17 4 1 45
4966 348 1174 77 38 4 16 4 2 45
4967 348 1174 77 38 4 17 4 2 45
4968 348 1174 77 38 6 16 4 1 45
4969 348 1174 77 38 6 17 4 1 45
4970 434 1175 79 40 4 14 2 1 45
4971 434 1175 79 40 4 15 2 1 45
4972 434 1175 79 40 4 16 2 2 45
4973 434 1175 79 40 4 17 2 2 45
4974 434 1175 79 40 7 2 2 1 45
4975 434 1175 79 40 7 3 2 1 45
4980 359 1177 53 25 3 7 5 1 45
4985 314 1179 79 40 2 14 2 1 45
4986 314 1179 79 40 2 15 2 1 45
4987 314 1179 79 40 4 14 2 1 45
4988 314 1179 79 40 4 15 2 1 45
4993 436 1181 83 17 2 13 5 1 45
4994 436 1181 83 17 2 14 5 1 45
5015 161 1185 87 43 2 10 1 1 45
5016 161 1185 87 43 2 11 1 1 45
5023 8 1188 161 16 2 10 2 1 45
5024 8 1188 161 16 2 11 2 1 45
5025 49 1189 166 8 3 2 2 1 45
5026 49 1189 166 8 3 3 2 1 45
5027 49 1189 166 8 4 8 2 1 45
5028 49 1189 166 8 4 9 2 1 45
5029 49 1189 166 8 5 2 2 1 45
5030 49 1189 166 8 5 3 2 1 45
5031 266 1190 167 29 3 8 5 1 45
5032 266 1190 167 29 3 9 5 1 45
5033 266 1190 167 29 3 7 5 1 45
5034 438 1191 83 17 6 2 5 1 45
5035 438 1191 83 17 6 3 5 1 45
5036 438 1191 83 17 6 4 5 1 45
5037 438 1191 83 17 6 5 5 1 45
5040 420 1193 130 34 3 4 1 1 45
5041 420 1193 130 34 3 5 1 1 45
5042 439 1194 117 17 4 2 1 1 45
5043 439 1194 117 17 4 3 1 1 45
5044 439 1194 117 17 4 4 1 1 45
5045 439 1194 117 17 4 5 1 1 45
5046 156 1195 40 13 2 16 2 1 45
5047 156 1195 40 13 2 17 2 1 45
5048 370 1196 87 43 2 10 2 1 45
5049 370 1196 87 43 2 11 2 1 45
5050 370 1196 87 43 4 10 2 1 45
5051 370 1196 87 43 4 11 2 1 45
5055 33 1198 95 27 4 2 4 2 45
5056 33 1198 95 27 4 3 4 2 45
5057 33 1198 95 27 4 4 4 2 45
5058 33 1198 95 27 4 5 4 2 45
5059 35 1199 93 32 4 2 1 1 45
5060 35 1199 93 32 4 3 1 1 45
5061 35 1199 93 32 4 4 1 1 45
5062 35 1199 93 32 4 5 1 1 45
5067 387 1201 155 34 3 14 1 1 45
5068 387 1201 155 34 3 15 1 1 45
5069 387 1201 155 34 5 14 1 1 45
5070 387 1201 155 34 5 15 1 1 45
5071 144 1202 152 15 5 2 4 1 45
5072 144 1202 152 15 5 3 4 1 45
5073 144 1202 152 15 5 4 4 1 45
5074 144 1202 152 15 5 5 4 1 45
5090 1 1208 81 33 4 10 4 1 45
5091 1 1208 81 33 4 11 4 1 45
5092 1 1208 81 33 6 10 4 1 45
5093 1 1208 81 33 6 11 4 1 45
5102 259 1211 12 13 3 14 2 1 45
5103 259 1211 12 13 3 15 2 1 45
5104 259 1211 12 13 5 14 2 1 45
5105 259 1211 12 13 5 15 2 1 45
5112 48 1214 8 8 2 2 2 1 45
5113 48 1214 8 8 2 3 2 1 45
5114 48 1214 8 8 4 2 2 1 45
5115 48 1214 8 8 4 3 2 1 45
5116 425 1215 103 42 2 2 5 1 45
5117 425 1215 103 42 2 3 5 1 45
5118 156 1216 40 13 2 14 2 1 45
5119 156 1216 40 13 2 15 2 1 45
5124 165 1218 158 32 4 2 1 1 45
5125 165 1218 158 32 4 3 1 1 45
5126 165 1218 158 32 4 4 1 1 45
5127 63 1219 179 18 5 8 4 1 45
5128 63 1219 179 18 5 9 4 1 45
5129 63 1219 179 18 5 10 4 1 45
5130 63 1219 179 18 5 11 4 1 45
5131 401 1220 13 38 2 8 4 1 45
5132 401 1220 13 38 2 9 4 1 45
5133 401 1220 13 38 4 8 4 1 45
5134 401 1220 13 38 4 9 4 1 45
5135 401 1220 13 38 6 8 4 1 45
5136 401 1220 13 38 6 9 4 1 45
5137 245 1221 20 39 5 17 17 1 45
5138 245 1221 20 39 5 17 17 1 45
5139 245 1221 20 39 6 15 17 1 45
5140 245 1221 20 39 6 16 17 1 45
5145 161 1223 87 43 2 8 1 1 45
5146 161 1223 87 43 2 9 1 1 45
5147 367 1224 166 8 5 8 1 1 45
5148 367 1224 166 8 5 9 1 1 45
5149 367 1224 166 8 5 10 1 1 45
5150 367 1224 166 8 5 11 1 1 45
5151 96 1225 103 42 2 8 5 1 45
5152 96 1225 103 42 2 9 5 1 45
5153 96 1225 103 42 2 10 5 1 45
5154 96 1225 103 42 2 11 5 1 45
5155 372 1226 73 8 4 4 1 1 45
5156 372 1226 73 8 4 5 1 1 45
5157 372 1226 73 8 6 4 1 1 45
5158 372 1226 73 8 6 5 1 1 45
5159 292 1227 19 38 2 10 2 1 45
5160 292 1227 19 38 2 11 2 1 45
5161 292 1227 19 38 4 10 2 1 45
5162 292 1227 19 38 4 11 2 1 45
5163 143 1228 137 18 4 4 4 2 45
5164 143 1228 137 18 4 5 4 2 45
5173 410 1231 60 40 3 10 2 1 45
5174 410 1231 60 40 3 11 2 1 45
5175 410 1231 60 40 6 10 15 2 45
5176 410 1231 60 40 6 11 15 2 45
5189 12 1235 156 32 4 4 5 1 45
5190 12 1235 156 32 4 5 5 1 45
5191 12 1235 156 32 5 2 5 1 45
5192 12 1235 156 32 5 3 5 1 45
5195 203 1237 77 38 2 14 4 1 45
5196 203 1237 77 38 2 15 4 1 45
5197 203 1237 77 38 4 14 4 1 45
5198 203 1237 77 38 4 15 4 1 45
5199 107 1238 53 25 4 3 5 1 45
5200 107 1238 53 25 6 2 5 1 45
5201 107 1238 53 25 6 3 5 1 45
5202 107 1238 53 25 6 4 5 1 45
5203 441 1239 120 41 3 7 17 1 45
5204 441 1239 120 41 3 9 17 1 45
5205 441 1239 120 41 3 10 17 1 45
5206 441 1239 120 41 3 11 17 1 45
5213 286 1241 170 11 4 3 5 3 45
5214 286 1241 170 11 4 4 5 3 45
5215 286 1241 170 11 4 5 5 3 45
5216 286 1241 170 11 4 6 5 3 45
5217 381 1242 166 8 2 2 2 1 45
5218 381 1242 166 8 2 3 2 1 45
5219 381 1242 166 8 3 10 2 1 45
5220 381 1242 166 8 3 11 2 1 45
5240 43 1245 41 13 2 2 2 1 45
5241 43 1245 41 13 2 3 2 1 45
5242 43 1245 41 13 4 2 2 1 45
5243 43 1245 41 13 4 3 2 1 45
5248 144 1247 152 15 6 14 2 1 45
5249 144 1247 152 15 6 15 2 1 45
5250 144 1247 152 15 6 16 2 1 45
5251 144 1247 152 15 6 17 2 1 45
5252 430 1248 60 40 3 8 2 1 45
5253 430 1248 60 40 3 9 2 1 45
5254 430 1248 60 40 6 8 2 1 45
5255 430 1248 60 40 6 9 2 1 45
5256 398 1249 157 32 2 2 1 1 45
5257 398 1249 157 32 2 3 1 1 45
5258 409 1250 5 27 5 2 4 1 45
5259 409 1250 5 27 5 3 4 1 45
5260 409 1250 5 27 5 4 4 1 45
5261 409 1250 5 27 5 5 4 1 45
5262 375 1251 158 32 6 8 2 1 45
5263 375 1251 158 32 6 9 2 1 45
5264 375 1251 158 32 6 10 2 1 45
5265 375 1251 158 32 6 11 2 1 45
5266 60 1252 92 39 6 1 17 1 45
5267 60 1252 92 39 6 2 17 1 45
5268 170 1253 60 40 2 10 2 1 45
5269 170 1253 60 40 2 11 2 1 45
5270 170 1253 60 40 5 10 2 1 45
5271 170 1253 60 40 5 11 2 1 45
5272 21 1254 13 38 2 8 2 1 45
5273 21 1254 13 38 2 9 2 1 45
5278 41 1256 40 13 6 14 2 1 45
5279 41 1256 40 13 6 15 2 1 45
5280 41 1256 40 13 6 16 2 1 45
5281 41 1256 40 13 6 17 2 1 45
5282 27 1257 157 32 3 10 1 1 45
5283 27 1257 157 32 3 11 1 1 45
5284 27 1257 157 32 4 4 1 1 45
5285 27 1257 157 32 4 5 1 1 45
5286 442 1258 81 33 4 2 4 1 45
5287 442 1258 81 33 4 3 4 1 45
5288 442 1258 81 33 4 4 4 1 45
5289 442 1258 81 33 4 5 4 1 45
5290 202 1259 19 38 6 14 2 1 45
5291 202 1259 19 38 6 15 2 1 45
5292 202 1259 19 38 6 16 2 1 45
5293 202 1259 19 38 6 17 2 1 45
5294 144 1260 152 15 2 2 4 1 45
5295 144 1260 152 15 2 3 4 1 45
5296 144 1260 152 15 2 4 4 1 45
5297 144 1260 152 15 2 5 4 1 45
5298 309 1261 66 24 6 7 17 1 45
5299 309 1261 66 24 6 9 17 1 45
5300 309 1261 66 24 6 10 17 1 45
5301 309 1261 66 24 6 11 17 1 45
5302 227 1262 137 18 5 4 1 2 45
5303 227 1262 137 18 5 5 1 2 45
5312 188 1265 142 14 5 15 17 1 45
5313 188 1265 142 14 5 16 17 1 45
5314 188 1265 142 14 5 17 17 1 45
5315 188 1265 142 14 5 17 17 1 45
5316 137 1266 88 31 2 8 17 1 45
5317 137 1266 88 31 2 9 17 1 45
5318 137 1266 88 31 2 10 17 1 45
5319 137 1266 88 31 2 11 17 1 45
5320 137 1266 88 31 5 2 17 1 45
5321 137 1266 88 31 5 3 17 1 45
5322 137 1266 88 31 5 4 17 1 45
5323 137 1266 88 31 5 5 17 1 45
5324 224 1267 18 33 5 2 5 1 45
5325 224 1267 18 33 5 3 5 1 45
5326 224 1267 18 33 5 4 5 1 45
5327 224 1267 18 33 5 5 5 1 45
5334 107 1270 53 25 2 2 5 1 45
5335 107 1270 53 25 2 3 5 1 45
5336 107 1270 53 25 3 2 5 1 45
5337 107 1270 53 25 3 3 5 1 45
5338 99 1271 155 34 3 16 1 1 45
5339 99 1271 155 34 3 17 1 1 45
5340 99 1271 155 34 5 16 1 1 45
5341 99 1271 155 34 5 17 1 1 45
5342 443 1272 105 18 2 14 1 1 45
5343 443 1272 105 18 2 15 1 1 45
5344 443 1272 105 18 2 16 1 1 45
5345 443 1272 105 18 2 17 1 1 45
5346 272 1273 120 41 4 2 17 1 45
5347 272 1273 120 41 4 3 17 1 45
5348 272 1273 120 41 4 4 17 1 45
5349 272 1273 120 41 4 5 17 1 45
5350 141 1274 161 16 3 2 5 1 45
5351 141 1274 161 16 3 3 5 1 45
5352 282 1275 179 18 3 2 4 1 45
5353 282 1275 179 18 3 3 4 1 45
5354 282 1275 179 18 3 4 4 1 45
5355 282 1275 179 18 3 5 4 1 45
5356 425 1276 103 42 2 10 5 1 45
5357 425 1276 103 42 2 11 5 1 45
5358 32 1277 81 33 3 8 4 1 45
5359 32 1277 81 33 3 9 4 1 45
5360 32 1277 81 33 3 10 4 1 45
5361 32 1277 81 33 3 11 4 1 45
5362 106 1278 18 33 4 2 4 1 45
5363 106 1278 18 33 4 3 4 1 45
5364 106 1278 18 33 4 4 4 1 45
5365 106 1278 18 33 4 5 4 1 45
5370 136 1280 158 32 3 8 1 1 45
5371 136 1280 158 32 3 9 1 1 45
5372 168 1281 158 32 3 14 1 1 45
5373 168 1281 158 32 3 15 1 1 45
5374 168 1281 158 32 3 16 1 1 45
5375 168 1281 158 32 3 17 1 1 45
5376 154 1282 76 43 2 2 1 1 45
5377 154 1282 76 43 2 3 1 1 45
5378 154 1282 76 43 4 2 1 1 45
5379 154 1282 76 43 4 3 1 1 45
5380 144 1283 152 15 2 2 4 1 45
5381 144 1283 152 15 2 3 4 1 45
5382 144 1283 152 15 2 4 4 1 45
5383 144 1283 152 15 2 5 4 1 45
5384 137 1284 88 31 2 8 17 1 45
5385 137 1284 88 31 2 9 17 1 45
5386 137 1284 88 31 2 10 17 1 45
5387 137 1284 88 31 2 11 17 1 45
5388 137 1284 88 31 5 2 17 1 45
5389 137 1284 88 31 5 3 17 1 45
5390 137 1284 88 31 5 4 17 1 45
5391 137 1284 88 31 5 5 17 1 45
5392 137 1285 88 31 5 10 17 1 45
5393 137 1285 88 31 5 11 17 1 45
5398 372 1287 73 8 2 10 1 1 45
5399 372 1287 73 8 2 11 1 1 45
5400 423 1288 170 11 2 8 5 3 45
5401 423 1288 170 11 2 9 5 3 45
5406 120 1290 87 43 2 4 1 1 45
5407 120 1290 87 43 2 5 1 1 45
5408 120 1290 87 43 4 4 1 1 45
5409 120 1290 87 43 4 5 1 1 45
5410 364 1291 35 33 2 2 4 1 45
5411 364 1291 35 33 2 3 4 1 45
5412 364 1291 35 33 2 4 4 1 45
5413 364 1291 35 33 2 5 4 1 45
5414 12 1292 156 32 4 8 1 1 45
5415 12 1292 156 32 4 9 1 1 45
5416 12 1292 156 32 4 10 1 1 45
5417 12 1292 156 32 4 11 1 1 45
5418 158 1293 83 17 3 13 5 1 45
5419 158 1293 83 17 3 14 5 1 45
5420 267 1294 166 8 3 10 2 1 45
5421 267 1294 166 8 3 11 2 1 45
5422 220 1295 43 27 3 8 4 1 45
5423 220 1295 43 27 3 9 4 1 45
5424 220 1295 43 27 3 10 4 1 45
5425 220 1295 43 27 3 11 4 1 45
5426 61 1296 180 31 2 10 17 1 45
5427 61 1296 180 31 2 11 17 1 45
5428 61 1296 180 31 2 12 17 1 45
5429 61 1296 180 31 6 4 17 1 45
5430 61 1296 180 31 6 5 17 1 45
5431 61 1296 180 31 6 6 17 1 45
5432 72 1297 180 31 2 7 17 1 45
5433 72 1297 180 31 2 7 17 1 45
5434 72 1297 180 31 2 9 17 1 45
5435 72 1297 180 31 6 1 17 1 45
5436 72 1297 180 31 6 2 17 1 45
5437 72 1297 180 31 6 3 17 1 45
5438 193 1298 35 33 6 2 4 1 45
5439 193 1298 35 33 6 3 4 1 45
5440 193 1298 35 33 6 4 4 1 45
5441 193 1298 35 33 6 5 4 1 45
5442 186 1299 157 32 2 2 1 1 45
5443 186 1299 157 32 2 3 1 1 45
5444 251 1300 167 29 4 4 2 1 45
5445 251 1300 167 29 4 5 2 1 45
5450 515 1302 42 21 4 14 5 1 45
5451 515 1302 42 21 4 15 5 1 45
5452 515 1302 42 21 4 16 5 1 45
5453 515 1302 42 21 4 17 5 1 45
5454 446 1303 40 13 3 14 2 1 45
5455 446 1303 40 13 3 15 2 1 45
5456 446 1303 40 13 3 16 2 1 45
5457 446 1303 40 13 3 17 2 1 45
5458 447 1304 69 24 4 7 17 1 45
5459 447 1304 69 24 4 7 17 1 45
5460 447 1304 69 24 4 11 17 1 45
5461 447 1304 69 24 4 12 17 1 45
5462 206 1305 41 13 6 2 2 1 45
5463 206 1305 41 13 6 3 2 1 45
5464 237 1306 74 40 4 14 15 2 45
5465 237 1306 74 40 4 15 15 2 45
5466 237 1306 74 40 4 16 15 2 45
5467 237 1306 74 40 4 17 15 2 45
5468 97 1307 19 38 2 14 2 1 45
5469 97 1307 19 38 2 15 2 1 45
5470 97 1307 19 38 4 14 2 1 45
5471 97 1307 19 38 4 15 2 1 45
5472 97 1307 19 38 6 14 2 1 45
5473 97 1307 19 38 6 15 2 1 45
5474 82 1308 93 32 3 8 1 1 45
5475 82 1308 93 32 3 9 1 1 45
5476 123 1309 154 34 2 10 1 1 45
5477 123 1309 154 34 2 11 1 1 45
5478 123 1309 154 34 4 10 1 1 45
5479 123 1309 154 34 4 11 1 1 45
5486 27 1311 157 32 2 10 2 1 45
5487 27 1311 157 32 2 11 2 1 45
5488 27 1311 157 32 4 10 2 1 45
5489 27 1311 157 32 4 11 2 1 45
5490 210 1312 157 32 5 2 1 2 45
5491 210 1312 157 32 5 3 1 2 45
5492 210 1312 157 32 5 4 1 2 45
5493 210 1312 157 32 5 5 1 2 45
5494 184 1313 13 38 2 2 4 1 45
5495 184 1313 13 38 2 3 4 1 45
5496 184 1313 13 38 4 2 4 1 45
5497 184 1313 13 38 4 3 4 1 45
5498 184 1313 13 38 6 2 4 1 45
5499 184 1313 13 38 6 3 4 1 45
5500 144 1314 152 15 6 8 4 1 45
5501 144 1314 152 15 6 9 4 1 45
5502 144 1314 152 15 6 10 4 1 45
5503 144 1314 152 15 6 11 4 1 45
5514 187 1318 93 32 3 8 1 1 45
5515 187 1318 93 32 3 9 1 1 45
5516 187 1318 93 32 3 10 1 1 45
5517 187 1318 93 32 3 11 1 1 45
5518 144 1319 152 15 5 2 4 1 45
5519 144 1319 152 15 5 3 4 1 45
5520 144 1319 152 15 5 4 4 1 45
5521 144 1319 152 15 5 5 4 1 45
5522 330 1320 76 43 2 4 1 1 45
5523 330 1320 76 43 2 5 1 1 45
5524 330 1320 76 43 4 4 1 1 45
5525 330 1320 76 43 4 5 1 1 45
5534 449 1323 76 43 6 2 1 1 45
5535 449 1323 76 43 6 3 1 1 45
5536 51 1324 110 27 2 2 4 1 45
5537 51 1324 110 27 2 3 4 1 45
5538 51 1324 110 27 4 2 4 1 45
5539 51 1324 110 27 4 3 4 1 45
5544 144 1326 152 15 5 2 4 1 45
5545 144 1326 152 15 5 3 4 1 45
5546 144 1326 152 15 5 4 4 1 45
5547 144 1326 152 15 5 5 4 1 45
5552 225 1328 158 32 6 14 1 1 45
5553 225 1328 158 32 6 15 1 1 45
5554 168 1329 158 32 5 8 1 1 45
5555 168 1329 158 32 5 7 1 1 45
5560 118 1331 167 29 2 2 2 1 45
5561 118 1331 167 29 2 3 2 1 45
5562 118 1331 167 29 3 2 2 1 45
5563 118 1331 167 29 3 3 2 1 45
5564 118 1331 167 29 3 4 2 1 45
5565 118 1331 167 29 3 5 2 1 45
5566 118 1331 167 29 4 2 2 1 45
5567 118 1331 167 29 4 3 2 1 45
5568 118 1331 167 29 4 1 2 1 45
5569 118 1331 167 29 5 2 2 1 45
5570 118 1331 167 29 5 3 2 1 45
5571 118 1331 167 29 5 4 2 1 45
5572 118 1331 167 29 5 5 2 1 45
5573 379 1332 20 39 2 15 17 1 45
5574 379 1332 20 39 2 16 17 1 45
5575 379 1332 20 39 2 17 17 1 45
5576 379 1332 20 39 2 17 17 1 45
5577 93 1333 18 33 3 2 4 1 45
5578 93 1333 18 33 3 3 4 1 45
5579 93 1333 18 33 3 4 4 1 45
5580 93 1333 18 33 3 5 4 1 45
5581 202 1334 19 38 3 14 2 1 45
5582 202 1334 19 38 3 15 2 1 45
5583 202 1334 19 38 5 14 2 1 45
5584 202 1334 19 38 5 15 2 1 45
5612 143 1336 137 18 2 8 4 2 45
5613 143 1336 137 18 2 9 4 2 45
5619 167 1338 142 14 6 15 17 1 45
5620 167 1338 142 14 6 16 17 1 45
5621 167 1338 142 14 6 17 17 1 45
5622 167 1338 142 14 6 17 17 1 45
5627 263 1340 77 38 2 4 4 1 45
5628 263 1340 77 38 2 5 4 1 45
5629 263 1340 77 38 3 4 4 1 45
5630 263 1340 77 38 3 5 4 1 45
5631 263 1340 77 38 6 4 4 2 45
5632 263 1340 77 38 6 5 4 2 45
5633 29 1341 157 32 2 4 1 1 45
5634 29 1341 157 32 2 5 1 1 45
5635 34 1342 12 13 6 14 2 1 45
5636 34 1342 12 13 6 15 2 1 45
5637 34 1342 12 13 6 16 2 1 45
5638 34 1342 12 13 6 17 2 1 45
5650 326 1346 167 29 3 2 5 1 45
5651 326 1346 167 29 3 3 5 1 45
5652 326 1346 167 29 3 4 5 1 45
5653 326 1346 167 29 3 5 5 1 45
5654 326 1346 167 29 4 4 5 1 45
5655 326 1346 167 29 4 5 5 1 45
5656 326 1346 167 29 6 8 5 1 45
5657 326 1346 167 29 6 9 5 1 45
5658 326 1346 167 29 6 10 5 1 45
5659 326 1346 167 29 6 7 5 1 45
5660 34 1347 12 13 2 4 2 1 45
5661 34 1347 12 13 2 5 2 1 45
5662 34 1347 12 13 6 2 2 1 45
5663 34 1347 12 13 6 3 2 1 45
5664 410 1348 79 40 3 2 2 1 45
5665 410 1348 79 40 3 3 2 1 45
5666 410 1348 79 40 5 2 2 1 45
5667 410 1348 79 40 5 3 2 1 45
5668 22 1349 5 27 6 2 4 1 45
5669 22 1349 5 27 6 3 4 1 45
5670 22 1349 5 27 6 4 4 1 45
5671 22 1349 5 27 6 5 4 1 45
5672 152 1350 79 40 2 14 2 1 45
5673 152 1350 79 40 2 15 2 1 45
5674 152 1350 79 40 4 14 2 1 45
5675 152 1350 79 40 4 15 2 1 45
5676 452 1351 105 18 4 14 5 1 45
5677 452 1351 105 18 4 15 5 1 45
5678 452 1351 105 18 4 16 5 1 45
5679 452 1351 105 18 4 17 5 1 45
5680 123 1352 154 34 5 8 1 1 45
5681 123 1352 154 34 5 9 1 1 45
5682 98 1353 161 16 2 4 5 1 45
5683 98 1353 161 16 2 5 5 1 45
5689 152 1355 79 40 5 14 2 1 45
5690 152 1355 79 40 5 15 2 1 45
5691 152 1355 79 40 5 16 2 2 45
5692 152 1355 79 40 5 17 2 2 45
5693 152 1355 79 40 7 2 2 1 45
5694 152 1355 79 40 7 3 2 1 45
5695 453 1356 119 41 5 2 17 1 45
5696 453 1356 119 41 5 3 17 1 45
5697 453 1356 119 41 5 4 17 1 45
5698 453 1356 119 41 5 5 17 1 45
5707 454 1359 120 41 3 2 17 1 45
5708 454 1359 120 41 3 3 17 1 45
5709 454 1359 120 41 3 4 17 1 45
5710 454 1359 120 41 3 5 17 1 45
5719 171 1362 179 18 5 2 4 1 45
5720 171 1362 179 18 5 3 4 1 45
5721 171 1362 179 18 5 4 4 1 45
5722 171 1362 179 18 5 5 4 1 45
5748 176 1367 79 40 6 14 2 1 45
5749 176 1367 79 40 6 15 2 1 45
5750 176 1367 79 40 6 16 2 1 45
5751 176 1367 79 40 6 17 2 1 45
5776 457 1369 36 36 7 7 17 1 45
5777 457 1369 36 36 7 9 17 1 45
5778 457 1369 36 36 7 10 17 1 45
5779 457 1369 36 36 7 11 17 1 45
5780 117 1370 93 32 5 2 1 1 45
5789 156 1373 40 13 4 16 2 1 45
5790 156 1373 40 13 4 17 2 1 45
5798 206 1376 41 13 2 2 2 2 45
5799 206 1376 41 13 2 3 2 2 45
5800 206 1376 41 13 4 2 2 2 45
5801 206 1376 41 13 4 3 2 2 45
5806 458 1378 120 41 6 1 17 1 45
5807 458 1378 120 41 6 2 17 1 45
5808 458 1378 120 41 6 3 17 1 45
5809 458 1378 120 41 6 4 17 1 45
5810 458 1378 120 41 6 5 17 1 45
5811 458 1378 120 41 6 6 17 1 45
5812 154 1379 76 43 3 2 1 1 45
5813 154 1379 76 43 3 3 1 1 45
5814 154 1379 76 43 5 2 1 1 45
5815 154 1379 76 43 5 3 1 1 45
5816 68 1380 88 31 6 9 17 1 45
5817 153 1381 87 43 3 8 1 1 45
5818 153 1381 87 43 3 9 1 1 45
5819 153 1381 87 43 5 8 1 1 45
5820 153 1381 87 43 5 9 1 1 45
5860 299 1384 154 34 2 8 1 1 45
5861 299 1384 154 34 2 9 1 1 45
5862 299 1384 154 34 4 8 1 1 45
5863 299 1384 154 34 4 9 1 1 45
5864 299 1384 154 34 6 8 1 1 45
5865 299 1384 154 34 6 9 1 1 45
5866 145 1385 133 34 3 2 1 1 45
5867 145 1385 133 34 3 3 1 1 45
5868 145 1385 133 34 5 2 1 1 45
5869 145 1385 133 34 5 3 1 1 45
5874 442 1387 81 33 3 2 4 1 45
5875 442 1387 81 33 3 3 4 1 45
5876 442 1387 81 33 3 4 4 1 45
5877 442 1387 81 33 3 5 4 1 45
5882 459 1389 130 34 2 10 1 1 45
5883 302 1390 74 40 3 14 15 2 45
5884 302 1390 74 40 3 15 15 2 45
5885 302 1390 74 40 3 16 15 2 45
5886 302 1390 74 40 3 17 15 2 45
5887 131 1391 12 13 3 2 2 1 45
5888 131 1391 12 13 3 3 2 1 45
5889 131 1391 12 13 3 4 2 1 45
5890 131 1391 12 13 3 5 2 1 45
5891 117 1392 93 32 5 8 1 1 45
5892 117 1392 93 32 5 9 1 1 45
5893 117 1392 93 32 5 10 1 1 45
5894 117 1392 93 32 5 11 1 1 45
5895 111 1393 79 40 5 14 2 1 45
